,cosponsor_name,cosponsor_party,number
19254,Josh Harder,D,1058
19255,Harley Rouda,D,1058
19256,Brenda Lawrence,D,1058
19257,Al Green,D,1058
19258,Chris Collins,R,1058
19259,David Schweikert,R,1058
19260,Greg Gianforte,R,1058
19261,ELIOT ENGEL,D,1058
19262,Tony Cárdenas,D,1058
19263,David Trone,D,1058
19264,Bill Posey,R,1058
19265,BARBARA LEE,D,1058
19266,Lori Trahan,D,1058
19267,BOBBY RUSH,D,1058
19268,Robert Latta,R,1058
19269,FRED UPTON,R,1058
19270,A. McEachin,D,1058
19271,Darren Soto,D,1058
19272,Thomas Suozzi,D,1058
19273,Earl Carter,R,1058
19274,Ross Spano,R,1058
19275,Paul Tonko,D,1058
19276,Tom Emmer,R,1058
19277,Al Lawson,D,1058
19278,Gilbert Cisneros,D,1058
19279,Salud Carbajal,D,1058
19280,Tom O'Halleran,D,1058
19281,Ilhan Omar,D,1058
19282,Susan Brooks,R,1058
19283,W. Steube,R,1058
19284,Ted Lieu,D,1058
19285,LUCILLE ROYBAL-ALLARD,D,1058
19286,Dean Phillips,D,1058
19287,Marcia Fudge,D,1058
19288,BETTY MCCOLLUM,D,1058
19289,Brett Guthrie,R,1058
19290,Chris Pappas,D,1058
19291,Glenn Thompson,R,1058
19292,Lauren Underwood,D,1058
19293,Jared Huffman,D,1058
19294,MARCY KAPTUR,D,1058
19295,Roger Marshall,R,1058
19296,Andy Barr,R,1058
19297,Jennifer Wexton,D,1058
19298,Debbie Wasserman Schultz,D,1058
19299,JANICE SCHAKOWSKY,D,1058
19300,GREG WALDEN,R,1058
19301,Dusty Johnson,R,1058
19302,James Himes,D,1058
19303,NITA LOWEY,D,1058
19304,Lee Zeldin,R,1058
19305,Jefferson Van Drew,D,1058
19306,Joe Neguse,D,1058
19307,Jim Hagedorn,R,1058
19308,Jaime Herrera Beutler,R,1058
19309,Mike Quigley,D,1058
19310,Gregorio Sablan,D,1058
19311,Anthony Gonzalez,R,1058
19312,Kendra Horn,D,1058
19313,Mike Bost,R,1200
19314,Susie Lee,D,1200
19315,Ed Case,D,1200
19316,Veronica Escobar,D,1200
19317,Scott Peters,D,1200
19318,John Katko,R,1200
19319,Tom Cole,R,1200
19320,ZOE LOFGREN,D,1200
19321,Aumua Amata Radewagen,R,1200
19322,Colin Allred,D,1200
19323,Earl Carter,R,1200
19324,Brian Fitzpatrick,R,1200
19325,RON KIND,D,1200
19326,Joyce Beatty,D,1200
19327,Garret Graves,R,831
19328,Chris Pappas,D,831
19329,Harley Rouda,D,831
19330,Ben Cline,R,3304
19331,Tim Burchett,R,3304
19332,Madeleine Dean,D,3304
19333,W. Steube,R,2938
19334,JERROLD NADLER,D,2938
19335,Dan Crenshaw,R,2938
19336,JAMES CLYBURN,D,2938
19337,STEVE CHABOT,R,2938
19338,Henry Johnson,D,2938
19339,David Cicilline,D,2938
19340,Pete Aguilar,D,2938
19341,Yvette Clarke,D,2938
19342,Lisa Blunt Rochester,D,2938
19343,Emanuel Cleaver,D,2938
19344,SHEILA JACKSON LEE,D,2938
19345,Karen Bass,D,2938
19346,Albio Sires,D,2938
19347,Donald Payne,D,2938
19348,JOHN LEWIS,D,2938
19349,A. McEachin,D,2938
19350,Joe Neguse,D,2938
19351,Veronica Escobar,D,2938
19352,Gwen Moore,D,2938
19353,G. K. Butterfield,D,2938
19354,Cedric Richmond,D,2938
19355,Al Lawson,D,2938
19356,BENNIE THOMPSON,D,2938
19357,Stacey Plaskett,D,2938
19358,Al Green,D,2938
19359,Frederica Wilson,D,2938
19360,Andre Carson,D,2938
19361,EDDIE JOHNSON,D,2938
19362,Bonnie Watson Coleman,D,2938
19363,Marcia Fudge,D,2938
19364,Robin Kelly,D,2938
19365,ELEANOR NORTON,D,2938
19366,MARCY KAPTUR,D,2938
19367,Matt Cartwright,D,2938
19368,Cynthia Axne,D,2938
19369,Derek Kilmer,D,2938
19370,Abby Finkenauer,D,2938
19371,David Cicilline,D,3311
19372,Doug Collins,R,3311
19373,Steve Cohen,D,3311
19374,TJ Cox,D,2336
19375,F. SENSENBRENNER,R,2336
19376,COLLIN PETERSON,D,2336
19377,Kelly Armstrong,R,2336
19378,Dusty Johnson,R,2336
19379,Peter Welch,D,2336
19380,Angie Craig,D,2336
19381,Salud Carbajal,D,2336
19382,John Katko,R,2336
19383,Glenn Grothman,R,2336
19384,David Loebsack,D,2336
19385,Abby Finkenauer,D,2336
19386,Josh Harder,D,2336
19387,Mark Pocan,D,2336
19388,Anthony Brindisi,D,2336
19389,Cynthia Axne,D,2336
19390,RON KIND,D,2336
19391,Jeff Fortenberry,R,2336
19392,Chris Collins,R,2336
19393,Elise Stefanik,R,2336
19394,Sean Maloney,D,2336
19395,Ann Kuster,D,2336
19396,David Scott,D,2336
19397,NYDIA VELAZQUEZ,D,2336
19398,Ted Lieu,D,2336
19399,Vicky Hartzler,R,2336
19400,Elissa Slotkin,D,2336
19401,JOHN SHIMKUS,R,3245
19402,Bill Foster,D,3245
19403,JANICE SCHAKOWSKY,D,3245
19404,Greg Pence,R,3245
19405,Robin Kelly,D,3245
19406,Mike Quigley,D,3245
19407,Rodney Davis,R,3245
19408,DANNY DAVIS,D,3245
19409,Cheri Bustos,D,3245
19410,Raja Krishnamoorthi,D,3245
19411,Sean Casten,D,3245
19412,Mike Bost,R,3245
19413,Adam Kinzinger,R,3245
19414,Jackie Walorski,R,3245
19415,Susan Brooks,R,3245
19416,Trey Hollingsworth,R,3245
19417,Jim Banks,R,3245
19418,Darin LaHood,R,3245
19419,Daniel Lipinski,D,3245
19420,PETER VISCLOSKY,D,3245
19421,James Baird,R,3245
19422,Lauren Underwood,D,3245
19423,Bradley Schneider,D,3245
19424,BOBBY RUSH,D,3245
19425,Andre Carson,D,3245
19426,Jesus Garcia,D,3245
19427,Louie Gohmert,R,1250
19428,Dan Crenshaw,R,1250
19429,Van Taylor,R,1250
19430,John Ratcliffe,R,1250
19431,Lance Gooden,R,1250
19432,Ron Wright,R,1250
19433,Al Green,D,1250
19434,Michael McCaul,R,1250
19435,K. Conaway,R,1250
19436,KAY GRANGER,R,1250
19437,WILLIAM THORNBERRY,R,1250
19438,Randy Weber,R,1250
19439,Vicente Gonzalez,D,1250
19440,Bill Flores,R,1250
19441,Jodey Arrington,R,1250
19442,Joaquin Castro,D,1250
19443,Chip Roy,R,1250
19444,Pete Olson,R,1250
19445,Will Hurd,R,1250
19446,Kenny Marchant,R,1250
19447,Roger Williams,R,1250
19448,Michael Burgess,R,1250
19449,Michael Cloud,R,1250
19450,Henry Cuellar,D,1250
19451,EDDIE JOHNSON,D,1250
19452,John Carter,R,1250
19453,Colin Allred,D,1250
19454,Marc Veasey,D,1250
19455,Filemon Vela,D,1250
19456,LLOYD DOGGETT,D,1250
19457,Lizzie Fletcher,D,1250
19458,KEVIN BRADY,R,1250
19459,SHEILA JACKSON LEE,D,1250
19460,Sylvia Garcia,D,1250
19461,Veronica Escobar,D,1250
19462,Gerald Connolly,D,639
19463,Blaine Luetkemeyer,R,639
19464,Kathy Castor,D,776
19465,G. K. Butterfield,D,776
19466,Chris Stewart,R,776
19467,Brian Fitzpatrick,R,776
19468,JAMES LANGEVIN,D,776
19469,Jim Costa,D,776
19470,Jared Golden,D,776
19471,C. A. Ruppersberger,D,776
19472,Cynthia Axne,D,776
19473,Markwayne Mullin,R,776
19474,BOBBY RUSH,D,776
19475,Darren Soto,D,776
19476,Tom Cole,R,776
19477,Lisa Blunt Rochester,D,776
19478,Chellie Pingree,D,776
19479,Susan Brooks,R,776
19480,Dusty Johnson,R,776
19481,GREG WALDEN,R,776
19482,Gregorio Sablan,D,776
19483,PETER KING,R,829
19484,Thomas Suozzi,D,829
19485,Kathleen Rice,D,829
19486,GREGORY MEEKS,D,829
19487,Grace Meng,D,829
19488,NYDIA VELAZQUEZ,D,829
19489,Hakeem Jeffries,D,829
19490,Yvette Clarke,D,829
19491,JERROLD NADLER,D,829
19492,Max Rose,D,829
19493,CAROLYN MALONEY,D,829
19494,Adriano Espaillat,D,829
19495,Alexandria Ocasio-Cortez,D,829
19496,JOSE SERRANO,D,829
19497,ELIOT ENGEL,D,829
19498,NITA LOWEY,D,829
19499,Sean Maloney,D,829
19500,Antonio Delgado,D,829
19501,Paul Tonko,D,829
19502,Elise Stefanik,R,829
19503,Anthony Brindisi,D,829
19504,Tom Reed,R,829
19505,John Katko,R,829
19506,Joseph Morelle,D,829
19507,Brian Higgins,D,829
19508,Chris Collins,R,829
19509,PETER KING,R,828
19510,Thomas Suozzi,D,828
19511,Kathleen Rice,D,828
19512,GREGORY MEEKS,D,828
19513,Grace Meng,D,828
19514,NYDIA VELAZQUEZ,D,828
19515,Hakeem Jeffries,D,828
19516,Yvette Clarke,D,828
19517,JERROLD NADLER,D,828
19518,Max Rose,D,828
19519,CAROLYN MALONEY,D,828
19520,Adriano Espaillat,D,828
19521,Alexandria Ocasio-Cortez,D,828
19522,JOSE SERRANO,D,828
19523,ELIOT ENGEL,D,828
19524,NITA LOWEY,D,828
19525,Sean Maloney,D,828
19526,Antonio Delgado,D,828
19527,Paul Tonko,D,828
19528,Elise Stefanik,R,828
19529,Anthony Brindisi,D,828
19530,Tom Reed,R,828
19531,John Katko,R,828
19532,Joseph Morelle,D,828
19533,Brian Higgins,D,828
19534,Chris Collins,R,828
19535,Lee Zeldin,R,540
19536,PETER KING,R,540
19537,Thomas Suozzi,D,540
19538,Kathleen Rice,D,540
19539,GREGORY MEEKS,D,540
19540,Grace Meng,D,540
19541,NYDIA VELAZQUEZ,D,540
19542,Hakeem Jeffries,D,540
19543,Yvette Clarke,D,540
19544,JERROLD NADLER,D,540
19545,Max Rose,D,540
19546,CAROLYN MALONEY,D,540
19547,Adriano Espaillat,D,540
19548,Alexandria Ocasio-Cortez,D,540
19549,JOSE SERRANO,D,540
19550,ELIOT ENGEL,D,540
19551,NITA LOWEY,D,540
19552,Sean Maloney,D,540
19553,Antonio Delgado,D,540
19554,Paul Tonko,D,540
19555,Elise Stefanik,R,540
19556,Anthony Brindisi,D,540
19557,Tom Reed,R,540
19558,John Katko,R,540
19559,Brian Higgins,D,540
19560,Joe Courtney,D,540
19561,JAMES MCGOVERN,D,540
19562,ALCEE HASTINGS,D,540
19563,John Yarmuth,D,540
19564,Gwen Moore,D,540
19565,ELEANOR NORTON,D,540
19566,MARCY KAPTUR,D,540
19567,Cedric Richmond,D,540
19568,Doris Matsui,D,540
19569,Mark DeSaulnier,D,540
19570,ROSA DELAURO,D,540
19571,Lois Frankel,D,540
19572,Raúl Grijalva,D,540
19573,Debbie Dingell,D,540
19574,BETTY MCCOLLUM,D,540
19575,Robert Scott,D,540
19576,Julia Brownley,D,540
19577,Peter Welch,D,540
19578,DIANA DEGETTE,D,540
19579,Frederica Wilson,D,540
19580,Raja Krishnamoorthi,D,540
19581,SHEILA JACKSON LEE,D,540
19582,Henry Johnson,D,540
19583,Suzanne Bonamici,D,540
19584,Ann Kuster,D,540
19585,Alan Lowenthal,D,540
19586,Cheri Bustos,D,540
19587,Dan Newhouse,R,540
19588,JANICE SCHAKOWSKY,D,540
19589,Kathy Castor,D,540
19590,Dina Titus,D,540
19591,DAVID PRICE,D,540
19592,FRANK PALLONE,D,540
19593,David Cicilline,D,540
19594,GRACE NAPOLITANO,D,540
19595,Daniel Kildee,D,540
19596,Jamie Raskin,D,540
19597,Sean Casten,D,540
19598,Jackie Speier,D,540
19599,RON KIND,D,540
19600,Jerry McNerney,D,540
19601,Ro Khanna,D,540
19602,SUSAN DAVIS,D,540
19603,BENNIE THOMPSON,D,540
19604,Steve Cohen,D,540
19605,Madeleine Dean,D,540
19606,BOBBY RUSH,D,540
19607,EARL BLUMENAUER,D,540
19608,Nanette Barragan,D,540
19609,Linda Sánchez,D,540
19610,Donna Shalala,D,540
19611,Suzan DelBene,D,540
19612,Van Taylor,R,540
19613,Steven Horsford,D,1198
19614,Dina Titus,D,1198
19615,Mark Amodei,R,1198
19616,Van Taylor,R,1198
19617,Devin Nunes,R,2695
19618,Ann Kirkpatrick,D,1569
19619,Raúl Grijalva,D,1569
19620,Paul Gosar,R,1569
19621,Andy Biggs,R,1569
19622,David Schweikert,R,1569
19623,Ruben Gallego,D,1569
19624,Debbie Lesko,R,1569
19625,Greg Stanton,D,1569
19626,Brett Guthrie,R,3253
19627,FRANK PALLONE,D,3253
19628,GREG WALDEN,R,3253
19629,ANNA ESHOO,D,3253
19630,Michael Burgess,R,3253
19631,FRED UPTON,R,3253
19632,Peter Welch,D,3253
19633,Tim Walberg,R,3253
19634,Joseph Kennedy,D,3253
19635,RICHARD NEAL,D,3877
19636,Mike Levin,D,2196
19637,David Roe,R,2196
19638,Aumua Amata Radewagen,R,2196
19639,Thomas Tillis,R,504
19640,James Risch,R,504
19641,Debbie Stabenow,D,504
19642,Shelley Capito,R,504
19643,Kevin Cramer,R,504
19644,Steve Daines,R,504
19645,Jerry Moran,R,504
19646,Susan Collins,R,504
19647,Joseph Manchin,D,504
19648,Bob Casey,D,504
19649,Gary Peters,D,504
19650,Mike Crapo,R,504
19651,Martha McSally,R,504
19652,Cindy Hyde-Smith,R,504
19653,Amy Klobuchar,D,504
19654,Jeanne Shaheen,D,504
19655,Tina Smith,D,504
19656,Richard Blumenthal,D,504
19657,John Thune,R,504
19658,John Barrasso,R,504
19659,Mike Braun,R,504
19660,Tammy Duckworth,D,504
19661,Todd Young,R,504
19662,Jacklyn Rosen,D,504
19663,Jeff Merkley,D,504
19664,Richard Durbin,D,504
19665,John Hoeven,R,504
19666,Tammy Baldwin,D,504
19667,Cory Gardner,R,504
19668,Maggie Hassan,D,504
19669,Rob Portman,R,504
19670,Patrick Toomey,R,504
19671,Robert Menendez,D,504
19672,John Boozman,R,504
19673,Christopher Coons,D,504
19674,JERROLD NADLER,D,1327
19675,PETER KING,R,1327
19676,Max Rose,D,1327
19677,Joseph Morelle,D,1327
19678,Mary Scanlon,D,1327
19679,Brian Fitzpatrick,R,1327
19680,Kathleen Rice,D,1327
19681,Brendan Boyle,D,1327
19682,ELIOT ENGEL,D,1327
19683,Adriano Espaillat,D,1327
19684,Brian Higgins,D,1327
19685,JOSE SERRANO,D,1327
19686,Yvette Clarke,D,1327
19687,Frederica Wilson,D,1327
19688,ROSA DELAURO,D,1327
19689,Donald Payne,D,1327
19690,Lee Zeldin,R,1327
19691,Debbie Dingell,D,1327
19692,Suzan DelBene,D,1327
19693,Judy Chu,D,1327
19694,C. A. Ruppersberger,D,1327
19695,Robin Kelly,D,1327
19696,ELIJAH CUMMINGS,D,1327
19697,John Garamendi,D,1327
19698,Jenniffer Gonzalez-Colon,R,1327
19699,John Katko,R,1327
19700,Pete Aguilar,D,1327
19701,James Himes,D,1327
19702,JAMES MCGOVERN,D,1327
19703,ELEANOR NORTON,D,1327
19704,ANNA ESHOO,D,1327
19705,GREGORY MEEKS,D,1327
19706,Gilbert Cisneros,D,1327
19707,Bonnie Watson Coleman,D,1327
19708,Chris Collins,R,1327
19709,Elaine Luria,D,1327
19710,Lisa Blunt Rochester,D,1327
19711,WILLIAM PASCRELL,D,1327
19712,Val Demings,D,1327
19713,SHEILA JACKSON LEE,D,1327
19714,Sean Maloney,D,1327
19715,Thomas Suozzi,D,1327
19716,Raúl Grijalva,D,1327
19717,Albio Sires,D,1327
19718,Grace Meng,D,1327
19719,NYDIA VELAZQUEZ,D,1327
19720,Paul Tonko,D,1327
19721,Antonio Delgado,D,1327
19722,Alexandria Ocasio-Cortez,D,1327
19723,NITA LOWEY,D,1327
19724,FRANK PALLONE,D,1327
19725,Elise Stefanik,R,1327
19726,Anthony Brindisi,D,1327
19727,Joe Courtney,D,1327
19728,MIKE DOYLE,D,1327
19729,Hakeem Jeffries,D,1327
19730,Paul Cook,R,1327
19731,Mikie Sherrill,D,1327
19732,LUCILLE ROYBAL-ALLARD,D,1327
19733,CHRISTOPHER SMITH,R,1327
19734,Alan Lowenthal,D,1327
19735,Susan Wild,D,1327
19736,Donald Norcross,D,1327
19737,Josh Gottheimer,D,1327
19738,Andy Kim,D,1327
19739,JANICE SCHAKOWSKY,D,1327
19740,WM. CLAY,D,1327
19741,Jahana Hayes,D,1327
19742,Mark Takano,D,1327
19743,JOHN LARSON,D,1327
19744,Salud Carbajal,D,1327
19745,DON YOUNG,R,1327
19746,Tom Malinowski,D,1327
19747,Jefferson Van Drew,D,1327
19748,Tom Reed,R,1327
19749,Doris Matsui,D,1327
19750,Austin Scott,R,1327
19751,GRACE NAPOLITANO,D,1327
19752,Ro Khanna,D,1327
19753,Stephen Lynch,D,1327
19754,Ann Kirkpatrick,D,1327
19755,Jim Costa,D,1327
19756,Madeleine Dean,D,1327
19757,Joe Neguse,D,1327
19758,Anthony Brown,D,1327
19759,ALCEE HASTINGS,D,1327
19760,Donald Beyer,D,1327
19761,Abigail Spanberger,D,1327
19762,Donna Shalala,D,1327
19763,Tom Cole,R,1327
19764,Will Hurd,R,1327
19765,Patrick McHenry,R,1327
19766,Julia Brownley,D,1327
19767,Dina Titus,D,1327
19768,Daniel Meuser,R,1327
19769,Andy Levin,D,1327
19770,Tulsi Gabbard,D,1327
19771,Mike Quigley,D,1327
19772,Steve Cohen,D,1327
19773,Steven Horsford,D,1327
19774,RICHARD NEAL,D,1327
19775,Katie Hill,D,1327
19776,John Sarbanes,D,1327
19777,BETTY MCCOLLUM,D,1327
19778,Matt Cartwright,D,1327
19779,Marcia Fudge,D,1327
19780,Henry Cuellar,D,1327
19781,Jennifer Wexton,D,1327
19782,Debbie Wasserman Schultz,D,1327
19783,Gerald Connolly,D,1327
19784,Ilhan Omar,D,1327
19785,Dean Phillips,D,1327
19786,Bill Posey,R,1327
19787,Michael Turner,R,1327
19788,Jimmy Gomez,D,1327
19789,Jackie Speier,D,1327
19790,Veronica Escobar,D,1327
19791,Jamie Raskin,D,1327
19792,Susie Lee,D,1327
19793,Michael Burgess,R,1327
19794,Al Green,D,1327
19795,Pete Stauber,R,1327
19796,Angie Craig,D,1327
19797,Joyce Beatty,D,1327
19798,Alma Adams,D,1327
19799,DIANA DEGETTE,D,1327
19800,EDDIE JOHNSON,D,1327
19801,Peter Welch,D,1327
19802,Jared Golden,D,1327
19803,Mark Amodei,R,1327
19804,Chris Pappas,D,1327
19805,Lance Gooden,R,1327
19806,DANNY DAVIS,D,1327
19807,Eric Swalwell,D,1327
19808,Suzanne Bonamici,D,1327
19809,Ann Kuster,D,1327
19810,Ayanna Pressley,D,1327
19811,Debra Haaland,D,1327
19812,Mike Levin,D,1327
19813,Denny Heck,D,1327
19814,Lori Trahan,D,1327
19815,Ed Case,D,1327
19816,Brian Mast,R,1327
19817,Haley Stevens,D,1327
19818,Colin Allred,D,1327
19819,Ed Perlmutter,D,1327
19820,David Joyce,R,1327
19821,David Trone,D,1327
19822,Harley Rouda,D,1327
19823,BOBBY RUSH,D,1327
19824,Bill Foster,D,1327
19825,Rodney Davis,R,1327
19826,Jason Crow,D,1327
19827,Mark Pocan,D,1327
19828,Bradley Schneider,D,1327
19829,John Rutherford,R,1327
19830,Jimmy Panetta,D,1327
19831,Scott Perry,R,1327
19832,Scott Peters,D,1327
19833,Elissa Slotkin,D,1327
19834,Darren Soto,D,1327
19835,TIM RYAN,D,1327
19836,Joe Cunningham,D,1327
19837,Stephanie Murphy,D,1327
19838,BRAD SHERMAN,D,1327
19839,David McKinley,R,1327
19840,MIKE THOMPSON,D,1327
19841,David Loebsack,D,1327
19842,Rashida Tlaib,D,1327
19843,GREG WALDEN,R,1327
19844,Ami Bera,D,1327
19845,Raja Krishnamoorthi,D,1327
19846,Derek Kilmer,D,1327
19847,FRED UPTON,R,1327
19848,Cynthia Axne,D,1327
19849,Kathy Castor,D,1327
19850,Greg Stanton,D,1327
19851,Sean Casten,D,1327
19852,Liz Cheney,R,1327
19853,Conor Lamb,D,1327
19854,Jesus Garcia,D,1327
19855,Anthony Gonzalez,R,1327
19856,TJ Cox,D,1327
19857,PETER DEFAZIO,D,1327
19858,Josh Harder,D,1327
19859,Karen Bass,D,1327
19860,Steve Stivers,R,1327
19861,Mike Bost,R,1327
19862,Denver Riggleman,R,1327
19863,Charlie Crist,D,1327
19864,John Joyce,R,1327
19865,Guy Reschenthaler,R,1327
19866,Chrissy Houlahan,D,1327
19867,Lizzie Fletcher,D,1327
19868,Abby Finkenauer,D,1327
19869,Ted Budd,R,1327
19870,Sharice Davids,D,1327
19871,Andy Barr,R,1327
19872,Ben McAdams,D,1327
19873,Joseph Kennedy,D,1327
19874,Terri Sewell,D,1327
19875,Robert Wittman,R,1327
19876,Katherine Clark,D,1327
19877,Mark DeSaulnier,D,1327
19878,David Cicilline,D,1327
19879,Ben Lujan,D,1327
19880,Dusty Johnson,R,1327
19881,Carol Miller,R,1327
19882,Daniel Kildee,D,1327
19883,Cheri Bustos,D,1327
19884,ADAM SCHIFF,D,1327
19885,Nanette Barragan,D,1327
19886,JAMES CLYBURN,D,1327
19887,Michael McCaul,R,1327
19888,Troy Balderson,R,1327
19889,Seth Moulton,D,1327
19890,Richard Hudson,R,1327
19891,Ted Lieu,D,1327
19892,DAVID PRICE,D,1327
19893,Lauren Underwood,D,1327
19894,Raul Ruiz,D,1327
19895,Kendra Horn,D,1327
19896,Dwight Evans,D,1327
19897,Kim Schrier,D,1327
19898,Chellie Pingree,D,1327
19899,Robert Scott,D,1327
19900,Debbie Mucarsel-Powell,D,1327
19901,BENNIE THOMPSON,D,1327
19902,Don Bacon,R,1327
19903,Vicente Gonzalez,D,1327
19904,Jared Huffman,D,1327
19905,Sylvia Garcia,D,1327
19906,Cedric Richmond,D,1327
19907,Ruben Gallego,D,1327
19908,Katie Porter,D,1327
19909,Lucy McBath,D,1327
19910,Alexander Mooney,R,1327
19911,Pramila Jayapal,D,1327
19912,Mario Diaz-Balart,R,1327
19913,Roger Marshall,R,1327
19914,RON KIND,D,1327
19915,Mike Kelly,R,1327
19916,Mike Gallagher,R,1327
19917,ZOE LOFGREN,D,1327
19918,George Holding,R,1327
19919,Doug LaMalfa,R,1327
19920,J. Correa,D,1327
19921,Daniel Lipinski,D,1327
19922,Joaquin Castro,D,1327
19923,EARL BLUMENAUER,D,1327
19924,Sheldon Whitehouse,D,998
19925,Thomas Tillis,R,998
19926,Amy Klobuchar,D,998
19927,Richard Durbin,D,998
19928,Patrick Leahy,D,998
19929,Marsha Blackburn,R,998
19930,Richard Blumenthal,D,998
19931,Tom Cotton,R,998
19932,John Cornyn,R,998
19933,Mazie Hirono,D,998
19934,Rick Scott,R,998
19935,Dianne Feinstein,D,998
19936,Shelley Capito,R,998
19937,Christopher Coons,D,998
19938,Catherine Cortez Masto,D,998
19939,Charles Grassley,R,998
19940,Cory Gardner,R,998
19941,Martha McSally,R,998
19942,Kevin Cramer,R,998
19943,Susan Collins,R,998
19944,Maggie Hassan,D,998
19945,Steve Cohen,D,866
19946,Elaine Luria,D,866
19947,Susan Wild,D,866
19948,Harley Rouda,D,866
19949,Dianne Feinstein,D,744
19950,John Cornyn,R,744
19951,Amy Klobuchar,D,744
19952,Thomas Tillis,R,1749
19953,LUCILLE ROYBAL-ALLARD,D,60
19954,JOHN SHIMKUS,R,60
19955,Jackie Walorski,R,2940
19956,Mike Kelly,R,2940
19957,Mike Kelly,R,3151
19958,RICHARD NEAL,D,3151
19959,KEVIN BRADY,R,3151
19960,Suzan DelBene,D,3151
19961,Jackie Walorski,R,3151
19962,Linda Sánchez,D,3151
19963,Darin LaHood,R,3151
19964,Thomas Suozzi,D,3151
19965,Brad Wenstrup,R,3151
19966,Judy Chu,D,3151
19967,Gwen Moore,D,3151
19968,Brendan Boyle,D,3151
19969,Vern Buchanan,R,3151
19970,JOHN LARSON,D,3151
19971,George Holding,R,3151
19972,DANNY DAVIS,D,3151
19973,Brian Higgins,D,3151
19974,Terri Sewell,D,3151
19975,Dwight Evans,D,3151
19976,Bradley Schneider,D,3151
19977,Stephanie Murphy,D,3151
19978,Jimmy Gomez,D,3151
19979,Steven Horsford,D,3151
19980,ELEANOR NORTON,D,3151
19981,Katie Hill,D,3151
19982,Alexandria Ocasio-Cortez,D,3151
19983,Van Taylor,R,3151
19984,Steve Cohen,D,3151
19985,Rob Bishop,R,559
19986,Van Taylor,R,559
19987,Joe Courtney,D,299
19988,Brendan Boyle,D,299
19989,JOSE SERRANO,D,299
19990,RICHARD NEAL,D,299
19991,Scott Peters,D,299
19992,SUSAN DAVIS,D,299
19993,A. McEachin,D,299
19994,Debbie Dingell,D,299
19995,Ann Kuster,D,299
19996,SANFORD BISHOP,D,299
19997,ELEANOR NORTON,D,299
19998,Tulsi Gabbard,D,299
19999,Julia Brownley,D,299
20000,Daniel Lipinski,D,299
20001,GRACE NAPOLITANO,D,299
20002,David Loebsack,D,299
20003,ELIOT ENGEL,D,299
20004,Grace Meng,D,299
20005,PETER DEFAZIO,D,299
20006,JAMES LANGEVIN,D,299
20007,BETTY MCCOLLUM,D,299
20008,Gerald Connolly,D,299
20009,Yvette Clarke,D,299
20010,Paul Tonko,D,299
20011,Anthony Brown,D,299
20012,JANICE SCHAKOWSKY,D,299
20013,Thomas Massie,R,299
20014,Bonnie Watson Coleman,D,299
20015,MIKE DOYLE,D,299
20016,Kathleen Rice,D,299
20017,Donald Beyer,D,299
20018,John Katko,R,299
20019,Stephanie Murphy,D,299
20020,Sean Maloney,D,299
20021,Salud Carbajal,D,299
20022,Daniel Kildee,D,299
20023,TIM RYAN,D,299
20024,Gregorio Sablan,D,299
20025,Elise Stefanik,R,299
20026,Albio Sires,D,299
20027,FRANK PALLONE,D,299
20028,NYDIA VELAZQUEZ,D,299
20029,Al Lawson,D,299
20030,Chellie Pingree,D,299
20031,Mark Pocan,D,299
20032,Joyce Beatty,D,299
20033,Gilbert Cisneros,D,299
20034,John Garamendi,D,299
20035,J. Correa,D,299
20036,ALCEE HASTINGS,D,299
20037,Adriano Espaillat,D,299
20038,Ed Perlmutter,D,299
20039,Alma Adams,D,299
20040,BOBBY RUSH,D,299
20041,Dina Titus,D,299
20042,BENNIE THOMPSON,D,299
20043,Matt Cartwright,D,299
20044,Robin Kelly,D,299
20045,Bradley Schneider,D,299
20046,David Cicilline,D,299
20047,Pete Aguilar,D,299
20048,Jeff Duncan,R,299
20049,Tom O'Halleran,D,299
20050,Steve Cohen,D,299
20051,Ro Khanna,D,299
20052,Jeff Fortenberry,R,299
20053,Vicente Gonzalez,D,299
20054,Peter Welch,D,299
20055,Mike Bost,R,299
20056,Darren Soto,D,299
20057,Eric Swalwell,D,299
20058,Stephen Lynch,D,299
20059,Bill Foster,D,299
20060,Suzanne Bonamici,D,299
20061,WILLIAM PASCRELL,D,299
20062,Conor Lamb,D,299
20063,Andy Barr,R,299
20064,Robert Scott,D,299
20065,Gus Bilirakis,R,299
20066,Tony Cárdenas,D,299
20067,Paul Cook,R,299
20068,Steven Palazzo,R,299
20069,Kurt Schrader,D,299
20070,JOHN LARSON,D,299
20071,Gwen Moore,D,299
20072,Joaquin Castro,D,299
20073,CHRISTOPHER SMITH,R,299
20074,Alexander Mooney,R,299
20075,Markwayne Mullin,R,299
20076,Steve King,R,299
20077,Jimmy Panetta,D,299
20078,RICK LARSEN,D,299
20079,ADAM SMITH,D,299
20080,Derek Kilmer,D,299
20081,Joseph Kennedy,D,299
20082,David Joyce,R,299
20083,C. A. Ruppersberger,D,299
20084,J. Hill,R,299
20085,Lee Zeldin,R,299
20086,Tom Marino,R,299
20087,Terri Sewell,D,299
20088,Charlie Crist,D,299
20089,Rodney Davis,R,299
20090,Antonio Delgado,D,299
20091,Susan Brooks,R,299
20092,Roger Marshall,R,299
20093,John Rutherford,R,299
20094,JAMES MCGOVERN,D,299
20095,Darin LaHood,R,299
20096,COLLIN PETERSON,D,299
